avg_brightness,contrast,sharpness,category
0.5144713,0.30773258,0.078972526,nothotdog
0.24520616,0.28513545,0.06799219,nothotdog
0.41557756,0.28205782,0.044488087,nothotdog
0.3919693,0.29905602,0.039815348,nothotdog
0.43816385,0.26967928,0.08503405,nothotdog
0.41409373,0.20103244,0.04267113,nothotdog
0.76377153,0.27697766,0.023964107,nothotdog
0.4592997,0.17672908,0.05292832,nothotdog
0.4438899,0.28859767,0.04251018,nothotdog
0.38268447,0.2663643,0.023293369,nothotdog
0.4752326,0.28117967,0.028907537,nothotdog
0.39879373,0.16756526,0.030359894,nothotdog
0.35151193,0.26841855,0.036852498,nothotdog
0.39601794,0.20736957,0.04078839,nothotdog
0.36737278,0.22529505,0.06280201,nothotdog
0.5663404,0.23053962,0.032923747,nothotdog
0.3331783,0.2274418,0.03716114,nothotdog
0.04400101,0.12634005,0.012467023,nothotdog
0.3330048,0.24214123,0.07004922,nothotdog
0.23626943,0.2492234,0.029665163,nothotdog
0.33787075,0.20178697,0.046223912,nothotdog
0.44193467,0.3230199,0.059775993,nothotdog
0.3779048,0.22734539,0.07990379,nothotdog
0.33071432,0.23751627,0.050173648,nothotdog
0.28069904,0.21411063,0.05240141,nothotdog
0.44215617,0.29053935,0.09340054,nothotdog
0.411382,0.26610318,0.054440126,nothotdog
0.64783615,0.33025983,0.032741275,nothotdog
0.27093038,0.20748496,0.04241737,nothotdog
0.4390231,0.25173876,0.04834655,nothotdog
0.26593387,0.24283774,0.027350254,nothotdog
0.42634735,0.22429386,0.047344517,nothotdog
0.5271385,0.37345096,0.043157525,nothotdog
0.50944966,0.293445,0.03061997,nothotdog
0.6549508,0.21082889,0.055341195,nothotdog
0.46692446,0.3087712,0.09170495,nothotdog
0.29488304,0.27412567,0.07543256,nothotdog
0.49478933,0.2659829,0.058791194,nothotdog
0.59452784,0.2651874,0.05095696,nothotdog
0.32853925,0.2438607,0.0203198,nothotdog
0.3329254,0.27228674,0.03386958,nothotdog
0.3955247,0.17579328,0.06732614,nothotdog
0.45978394,0.19969322,0.04067931,nothotdog
0.17065369,0.15668592,0.022426112,nothotdog
0.25812638,0.21037537,0.032411143,nothotdog
0.39179865,0.23047145,0.07170665,nothotdog
0.31953368,0.285725,0.08183529,nothotdog
0.30874503,0.26775455,0.02374326,nothotdog
0.3920958,0.19359943,0.044753067,nothotdog
0.4224141,0.24661508,0.04065545,nothotdog
0.41921523,0.26158255,0.064418584,nothotdog
0.46406868,0.28051454,0.04721474,nothotdog
0.21438949,0.159181,0.02074239,nothotdog
0.36465827,0.283697,0.08168759,nothotdog
0.48915777,0.26419878,0.07604354,nothotdog
0.26763895,0.20673256,0.044367358,nothotdog
0.3901262,0.1886144,0.04520871,nothotdog
0.445318,0.2667947,0.08077992,nothotdog
0.3309264,0.29192647,0.126117,nothotdog
0.44576657,0.19750789,0.034895808,nothotdog
0.49106738,0.22973314,0.014654183,nothotdog
0.21375215,0.19252518,0.06619976,nothotdog
0.65797764,0.257948,0.045378786,nothotdog
0.40029368,0.16934209,0.061133914,nothotdog
0.24199675,0.24761447,0.036279082,nothotdog
0.36304733,0.32893434,0.030170275,nothotdog
0.4043456,0.27307263,0.039079696,nothotdog
0.56969565,0.29371166,0.047393415,nothotdog
0.64464444,0.22026227,0.056487426,nothotdog
0.68677235,0.27144364,0.04616723,nothotdog
0.40403855,0.19775161,0.04669752,nothotdog
0.52116877,0.27611804,0.042926442,nothotdog
0.53980225,0.25061283,0.05501954,nothotdog
0.5893925,0.27242973,0.092152,nothotdog
0.41740572,0.25775042,0.07670768,nothotdog
0.24642956,0.25645036,0.03480149,nothotdog
0.40317544,0.21845828,0.08731069,nothotdog
0.80125856,0.28956804,0.03324827,nothotdog
0.4311614,0.34217948,0.09142253,nothotdog
0.19779669,0.18414132,0.036865924,nothotdog
0.38106534,0.2529667,0.05382382,nothotdog
0.5468946,0.21529204,0.035424244,nothotdog
0.32026348,0.22575063,0.053441986,nothotdog
0.3026906,0.31614184,0.059676513,nothotdog
0.4388802,0.29210794,0.06071363,nothotdog
0.61940116,0.3099122,0.014280006,nothotdog
0.43315747,0.2559472,0.061609227,nothotdog
0.34292495,0.21357007,0.055721,nothotdog
0.2523784,0.23617883,0.052735366,nothotdog
0.86242527,0.21042557,0.052136775,nothotdog
0.54415745,0.24768187,0.035390437,nothotdog
0.5470774,0.27689013,0.05402803,nothotdog
0.38271472,0.20995288,0.051608507,nothotdog
0.27329144,0.10347857,0.021271165,nothotdog
0.34840122,0.2675968,0.07941514,nothotdog
0.42443943,0.23718609,0.056293085,nothotdog
0.2720112,0.26072958,0.06645656,nothotdog
0.45603856,0.24459289,0.06356991,nothotdog
0.4160173,0.20195228,0.05755045,nothotdog
0.4895977,0.32899132,0.07936672,nothotdog
0.67485136,0.33898067,0.049498834,nothotdog
0.54680943,0.25585672,0.063968934,nothotdog
0.6824468,0.19775648,0.021425478,nothotdog
0.515354,0.15562892,0.053103562,nothotdog
0.51647073,0.2668748,0.05076456,nothotdog
0.70246714,0.22214544,0.034399915,nothotdog
0.40134394,0.2678855,0.07347515,nothotdog
0.4691842,0.19571757,0.03401053,nothotdog
0.53401345,0.20870687,0.033331648,nothotdog
0.32111156,0.23947506,0.029806621,nothotdog
0.42416432,0.28022376,0.081990756,nothotdog
0.6360789,0.28339002,0.03315641,nothotdog
0.41517982,0.2107769,0.03428249,nothotdog
0.1486364,0.2492894,0.027245097,nothotdog
0.54947376,0.26503277,0.038431004,nothotdog
0.59561676,0.17892802,0.0340498,nothotdog
0.5056098,0.28545278,0.06142625,nothotdog
0.41859326,0.27454615,0.06966556,nothotdog
0.46564654,0.2590726,0.043049127,nothotdog
0.39550933,0.18492989,0.043164745,nothotdog
0.5388705,0.26455396,0.0357555,nothotdog
0.41058624,0.2691604,0.087451965,nothotdog
0.35261956,0.2453837,0.051749244,nothotdog
0.3054085,0.20518017,0.03879731,nothotdog
0.45978758,0.21146479,0.023562416,nothotdog
0.32519987,0.34267187,0.046068076,nothotdog
0.642971,0.3160793,0.04631773,nothotdog
0.3553375,0.24783416,0.043312896,nothotdog
0.71488523,0.39306998,0.014488416,nothotdog
0.32259634,0.20762433,0.04988764,nothotdog
0.4490817,0.2854768,0.09169807,nothotdog
0.5168544,0.31065392,0.08692492,nothotdog
0.5472409,0.28471693,0.03379727,nothotdog
0.39488384,0.263199,0.06292994,nothotdog
0.53015906,0.27462956,0.05411864,nothotdog
0.75660187,0.2823884,0.03414989,nothotdog
0.3319933,0.21033736,0.02395376,nothotdog
0.3595587,0.18072103,0.047883585,nothotdog
0.3625741,0.23935038,0.070264824,nothotdog
0.53702056,0.21818253,0.04468543,nothotdog
0.40715528,0.21296176,0.038172506,nothotdog
0.26495704,0.2618967,0.047325216,nothotdog
0.09707838,0.14567062,0.032632913,nothotdog
0.197115,0.15203528,0.024176903,nothotdog
0.48478112,0.33604208,0.055573747,nothotdog
0.3947967,0.26224783,0.09503039,nothotdog
0.3190007,0.19768368,0.041463647,nothotdog
0.40004513,0.22106943,0.04271385,nothotdog
0.20744127,0.16637042,0.044948913,nothotdog
0.39017263,0.21083744,0.06019285,nothotdog
0.40742007,0.32847646,0.104231216,nothotdog
0.3474919,0.26772428,0.045766775,nothotdog
0.45972148,0.19453874,0.03474428,nothotdog
0.3960184,0.17364594,0.057465535,nothotdog
0.57194626,0.2598482,0.08651185,nothotdog
0.47003832,0.25915852,0.051145174,nothotdog
0.36781892,0.295909,0.08868092,nothotdog
0.20945442,0.18939689,0.036829893,nothotdog
0.12257033,0.21685869,0.03475073,nothotdog
0.3692936,0.23911214,0.05487071,nothotdog
0.47404778,0.22414762,0.0509439,nothotdog
0.29961157,0.28261262,0.06873186,nothotdog
0.31608546,0.26988038,0.081472665,nothotdog
0.4665505,0.1732944,0.050467312,nothotdog
0.4298261,0.26896113,0.057646234,nothotdog
0.4035462,0.18467472,0.035416797,nothotdog
0.5811488,0.3151898,0.10899867,nothotdog
0.5640939,0.2935504,0.05451026,nothotdog
0.90268856,0.16948798,0.015822586,nothotdog
0.33898056,0.18919758,0.047941938,nothotdog
0.4617884,0.20051068,0.029635016,nothotdog
0.5469961,0.25937462,0.08698594,nothotdog
0.17915718,0.1569027,0.029838158,nothotdog
0.66807,0.25674078,0.053009592,nothotdog
0.45149052,0.21903528,0.06036459,nothotdog
0.4642041,0.29898256,0.05564342,nothotdog
0.18951328,0.24100491,0.02979662,nothotdog
0.43212974,0.29450938,0.04549031,nothotdog
0.56163794,0.29011956,0.057341643,nothotdog
0.47403643,0.24918985,0.05781383,nothotdog
0.36468205,0.29601055,0.08447444,nothotdog
0.6307049,0.2476869,0.08635529,nothotdog
0.47169235,0.25606728,0.035511795,nothotdog
0.41141865,0.3875499,0.05264936,nothotdog
0.3100315,0.23648778,0.04262295,nothotdog
0.49213704,0.24387656,0.03657994,nothotdog
0.24003659,0.23732767,0.06210213,nothotdog
0.5064474,0.13629003,0.023605369,nothotdog
0.4211638,0.20189963,0.035129793,nothotdog
0.57232916,0.341044,0.03745059,nothotdog
0.60871094,0.18969886,0.039466772,nothotdog
0.47294667,0.25677037,0.056798145,nothotdog
0.35335377,0.23118867,0.0513852,nothotdog
0.34469154,0.20598772,0.06472257,nothotdog
0.35196057,0.22652632,0.040888116,nothotdog
0.34682012,0.17602786,0.03132982,nothotdog
0.5231266,0.29665232,0.11813544,nothotdog
0.4525924,0.30276543,0.047214605,nothotdog
0.43067622,0.21554175,0.043715656,nothotdog
0.16889994,0.22650303,0.045951247,nothotdog
0.3491654,0.26330715,0.058482423,nothotdog
0.44786206,0.17089552,0.037475877,nothotdog
0.35025612,0.2073495,0.04086672,nothotdog
0.40074944,0.21598029,0.033341035,nothotdog
0.35674703,0.28186387,0.07956877,nothotdog
0.44714415,0.34114066,0.12752591,nothotdog
0.69864434,0.23114718,0.050676238,nothotdog
0.44946805,0.34299234,0.07752038,nothotdog
0.4562509,0.21289381,0.03483633,nothotdog
0.26643753,0.28273913,0.07997054,nothotdog
0.22026686,0.23457001,0.06121344,nothotdog
0.45086107,0.2500272,0.038978968,nothotdog
0.5188431,0.30200616,0.07758005,nothotdog
0.4624101,0.27518925,0.056516156,nothotdog
0.41809914,0.25096923,0.045304365,nothotdog
0.3793923,0.22041667,0.062795214,nothotdog
0.38231805,0.3045833,0.08443308,nothotdog
0.50294393,0.19397129,0.050478674,nothotdog
0.52654845,0.23117198,0.039456625,nothotdog
0.6085405,0.31451458,0.047824573,nothotdog
0.5021822,0.3048852,0.040686753,nothotdog
0.36977884,0.33483136,0.095443025,nothotdog
0.60334027,0.2988542,0.10553835,nothotdog
0.45363668,0.25950956,0.037222553,nothotdog
0.36040327,0.19362591,0.06602948,nothotdog
0.6730373,0.22046709,0.054779135,nothotdog
0.38974333,0.22579037,0.042336807,nothotdog
0.35518312,0.272265,0.033245347,nothotdog
0.47510853,0.2457214,0.062657624,nothotdog
0.49829087,0.2905681,0.044263393,nothotdog
0.6841879,0.30330276,0.016983293,nothotdog
0.4339336,0.25182322,0.037537962,nothotdog
0.30626604,0.2643414,0.05276485,nothotdog
0.42450845,0.29776612,0.08043568,nothotdog
0.3384658,0.19939883,0.061190836,nothotdog
0.42893875,0.2489075,0.08163416,nothotdog
0.3413317,0.22213277,0.06933264,nothotdog
0.3005734,0.2307806,0.056418307,nothotdog
0.22035336,0.18069234,0.038965337,nothotdog
0.5722287,0.2125597,0.048403513,nothotdog
0.45595303,0.2403313,0.034197137,nothotdog
0.49527177,0.3607148,0.017486319,nothotdog
0.38236022,0.25633392,0.056178015,nothotdog
0.69887227,0.28579593,0.040784452,nothotdog
0.44572544,0.15281558,0.059463136,nothotdog
0.5806751,0.19293049,0.047191896,nothotdog
0.35554084,0.2619196,0.04498683,nothotdog
0.39903533,0.25231642,0.036639415,nothotdog
0.34439507,0.14001219,0.023351824,nothotdog
0.37576473,0.11038432,0.041976925,nothotdog
0.60730356,0.26735097,0.052833494,nothotdog
0.36459306,0.2116423,0.048077364,nothotdog
0.4565413,0.23037045,0.058894753,nothotdog
0.46847332,0.30544788,0.045915794,nothotdog
0.4899234,0.31321618,0.0870001,nothotdog
0.370644,0.21843706,0.05267706,nothotdog
0.45900717,0.21203846,0.068332165,nothotdog
0.45024,0.26924178,0.06595462,nothotdog
0.4363682,0.29150763,0.04938887,nothotdog
0.306046,0.19737904,0.042848755,nothotdog
0.61427265,0.19152664,0.06883762,nothotdog
0.30036047,0.2063392,0.03948141,nothotdog
0.44079494,0.21448433,0.02905844,nothotdog
0.48134235,0.21544918,0.044792082,nothotdog
0.5624111,0.30719355,0.066524565,nothotdog
0.49964485,0.3541068,0.06285487,nothotdog
0.55555505,0.19106196,0.039959095,nothotdog
0.28183275,0.28585207,0.024810962,nothotdog
0.3596185,0.24378471,0.039426554,nothotdog
0.30438218,0.20137824,0.038803123,nothotdog
0.42601657,0.3352506,0.031464715,nothotdog
0.51949847,0.194547,0.06667001,nothotdog
0.36861992,0.2588118,0.050325613,nothotdog
0.37732294,0.2094576,0.07426025,nothotdog
0.51441455,0.30921674,0.059789285,nothotdog
0.5921867,0.28599584,0.087468475,nothotdog
0.34017965,0.23224644,0.03630538,nothotdog
0.40286827,0.23779382,0.044082172,nothotdog
0.63756645,0.2828103,0.06533462,nothotdog
0.15980816,0.15019338,0.043005276,nothotdog
0.45130706,0.28929743,0.07646705,nothotdog
0.33615723,0.24017926,0.04957612,nothotdog
0.52086836,0.22063972,0.042675834,nothotdog
0.480687,0.3652695,0.0480495,nothotdog
0.47871765,0.26364633,0.073540255,nothotdog
0.37174225,0.22516727,0.036648076,nothotdog
0.1280185,0.15578303,0.022588871,nothotdog
0.6613243,0.26188815,0.07851038,nothotdog
0.37026346,0.25485265,0.055799246,nothotdog
0.48468122,0.3017313,0.064846724,nothotdog
0.29279944,0.19888422,0.040574927,nothotdog
0.48828593,0.32061884,0.060603585,nothotdog
0.45416164,0.14671832,0.029331304,nothotdog
0.47310185,0.08664854,0.017424725,nothotdog
0.28600845,0.31543848,0.060064692,nothotdog
0.43844905,0.27492326,0.10071948,nothotdog
0.4729198,0.2372695,0.076162115,nothotdog
0.33150694,0.1792147,0.03287391,nothotdog
0.36353812,0.23313248,0.05316154,nothotdog
0.38648522,0.2527776,0.051670678,nothotdog
0.36787763,0.21621013,0.05010617,nothotdog
0.34484968,0.24373291,0.02364973,nothotdog
0.38317195,0.19968647,0.05150585,nothotdog
0.47926068,0.24524668,0.06907984,nothotdog
0.5153993,0.2708387,0.11162358,nothotdog
0.44379067,0.3333781,0.039972443,nothotdog
0.28007486,0.21675082,0.04243639,nothotdog
0.38076246,0.20260425,0.011623447,nothotdog
0.34163418,0.23212335,0.059770815,nothotdog
0.41677734,0.15370396,0.042922303,nothotdog
0.45186898,0.31924772,0.052091256,nothotdog
0.46953428,0.3168659,0.098943025,nothotdog
0.43965915,0.1789774,0.04281119,nothotdog
0.32564905,0.14464116,0.01900051,nothotdog
0.39227745,0.26110253,0.08737674,nothotdog
0.348658,0.22070934,0.06157829,nothotdog
0.57524467,0.16509232,0.05639811,nothotdog
0.44433928,0.24138305,0.05106012,nothotdog
0.4128125,0.31761074,0.104688935,nothotdog
0.6067026,0.2883594,0.06220899,nothotdog
0.2808834,0.22270831,0.029768059,nothotdog
0.5438757,0.2980151,0.069864094,nothotdog
0.22291024,0.21915367,0.055717535,nothotdog
0.21596825,0.11827538,0.021847125,nothotdog
0.56257945,0.30794558,0.041059036,nothotdog
0.30173564,0.18290752,0.054749284,nothotdog
0.41015926,0.28854582,0.08632707,nothotdog
0.5209475,0.35036033,0.04878169,nothotdog
0.53513646,0.14426847,0.045243695,nothotdog
0.36104652,0.15892397,0.06550635,nothotdog
0.30029854,0.18421002,0.057723343,nothotdog
0.33769956,0.2589954,0.061198726,nothotdog
0.4881551,0.31161922,0.08884875,nothotdog
0.40375313,0.28503057,0.11290579,nothotdog
0.33354136,0.23109104,0.046791773,nothotdog
0.2092961,0.24540651,0.03226922,nothotdog
0.3804525,0.35295954,0.032967,nothotdog
0.2941014,0.24620074,0.043734115,nothotdog
0.580946,0.28354827,0.041189283,nothotdog
0.35779288,0.23053806,0.0422327,nothotdog
0.53644615,0.33995432,0.120693356,nothotdog
0.3307385,0.30404338,0.05793889,nothotdog
0.38291368,0.23346058,0.017804487,nothotdog
0.46728334,0.31096613,0.046350036,nothotdog
0.35467172,0.21138641,0.047882155,nothotdog
0.6823464,0.32176048,0.06758596,nothotdog
0.3562697,0.33304074,0.038008254,nothotdog
0.8713016,0.24020289,0.0128205875,nothotdog
0.4412767,0.29115927,0.06395586,nothotdog
0.27745163,0.23651563,0.017234227,nothotdog
0.26534614,0.24588697,0.041051056,nothotdog
0.46864095,0.2815368,0.040923674,nothotdog
0.26904505,0.22528753,0.047414772,nothotdog
0.45258605,0.18605168,0.064325236,nothotdog
0.54281443,0.37004694,0.06434305,nothotdog
0.2777403,0.10714064,0.024773732,nothotdog
0.43686017,0.2567747,0.051919356,nothotdog
0.30132508,0.25407863,0.048978023,nothotdog
0.4033263,0.2768738,0.06803242,nothotdog
0.25512823,0.2798678,0.030331854,nothotdog
0.3496805,0.23618893,0.07504748,nothotdog
0.42262602,0.20495573,0.069673486,nothotdog
0.50793916,0.2922609,0.06643082,nothotdog
0.44601837,0.2981005,0.04941443,nothotdog
0.62909853,0.26624227,0.07564811,nothotdog
0.4564782,0.291868,0.058840096,nothotdog
0.38336924,0.27945575,0.037551075,nothotdog
0.44149795,0.21519838,0.05755977,nothotdog
0.49579898,0.18055907,0.034504905,nothotdog
0.5554146,0.23217148,0.044608667,nothotdog
0.45492783,0.29038674,0.05926476,nothotdog
0.35480142,0.22177097,0.028727733,nothotdog
0.4185485,0.23236798,0.062201366,nothotdog
0.47592854,0.22928019,0.050156392,nothotdog
0.39014116,0.22960584,0.07975804,nothotdog
0.3444222,0.20050077,0.06392641,nothotdog
0.33664846,0.20606004,0.07024205,nothotdog
0.3486251,0.28536367,0.05447237,nothotdog
0.68861645,0.23582417,0.04506658,nothotdog
0.4864975,0.31087285,0.088758074,nothotdog
0.38719448,0.23741317,0.08215881,nothotdog
0.4037142,0.24859987,0.058335807,nothotdog
0.21870166,0.14438517,0.0238323,nothotdog
0.43760237,0.14904505,0.028070437,nothotdog
0.34808072,0.2994912,0.039448567,nothotdog
0.4610393,0.16886757,0.04664029,nothotdog
0.47108614,0.2066604,0.048486225,nothotdog
0.53347677,0.316387,0.070869476,nothotdog
0.46471477,0.21098651,0.04029577,nothotdog
0.58103865,0.23435251,0.051882252,nothotdog
0.56240577,0.29919615,0.043924686,nothotdog
0.591683,0.32500866,0.037427798,nothotdog
0.38786888,0.21427648,0.045817126,nothotdog
0.4063723,0.34372476,0.12843674,nothotdog
0.46326372,0.2540929,0.02759748,nothotdog
0.44787621,0.2514262,0.056887526,nothotdog
0.32995948,0.19696802,0.036754582,nothotdog
0.2795596,0.19189087,0.039050203,nothotdog
0.43001726,0.25662345,0.041101158,nothotdog
0.30359733,0.2927007,0.053373385,nothotdog
0.37296906,0.26549786,0.06267412,nothotdog
0.30865282,0.24118511,0.043289416,nothotdog
0.45651296,0.2638163,0.061187506,nothotdog
0.6226628,0.23290363,0.065458395,nothotdog
0.27518263,0.1595598,0.032597225,nothotdog
0.46904302,0.23938958,0.044555865,nothotdog
0.23785943,0.27669567,0.017288111,nothotdog
0.39367318,0.2718292,0.03537446,nothotdog
0.5044406,0.2045016,0.031906363,nothotdog
0.44595352,0.2498409,0.053231735,nothotdog
0.33062464,0.25746164,0.030577935,nothotdog
0.45261583,0.22386089,0.041246764,nothotdog
0.44023904,0.26933587,0.091281764,nothotdog
0.2564248,0.17110972,0.021764752,nothotdog
0.23009922,0.22812554,0.052788824,nothotdog
0.39869192,0.22398904,0.048607096,nothotdog
0.445466,0.2863661,0.025849042,nothotdog
0.35808957,0.18724403,0.045448348,nothotdog
0.35653183,0.21909724,0.040887758,nothotdog
0.42951703,0.20074841,0.058144636,nothotdog
0.52698773,0.28377137,0.04769581,nothotdog
0.5688422,0.17630306,0.03506861,nothotdog
0.34206966,0.21386763,0.038897056,nothotdog
0.50928015,0.3071935,0.06037799,nothotdog
0.475832,0.15157238,0.045883793,nothotdog
0.47441432,0.21551296,0.053317443,nothotdog
0.42053103,0.36043516,0.014257414,nothotdog
0.39333096,0.26294425,0.052911434,nothotdog
0.5032821,0.28276598,0.064802535,nothotdog
0.4220961,0.26323754,0.07647094,nothotdog
0.475178,0.33765885,0.02620968,nothotdog
0.4281219,0.2396906,0.092244655,nothotdog
0.5251786,0.22549579,0.07341796,nothotdog
0.67839044,0.21422575,0.040043905,nothotdog
0.47899923,0.3221354,0.085592665,nothotdog
0.5209598,0.21208507,0.036003727,nothotdog
0.34060147,0.28231046,0.046847362,nothotdog
0.39218926,0.24085931,0.03149107,nothotdog
0.2731353,0.16891092,0.044604994,nothotdog
0.39972565,0.28863984,0.037223484,nothotdog
0.21723174,0.2346219,0.06269795,nothotdog
0.36344746,0.18144171,0.027730359,nothotdog
0.45063958,0.25314623,0.032686602,nothotdog
0.5101916,0.263353,0.037792314,nothotdog
0.24945666,0.21934333,0.036178358,nothotdog
0.4875513,0.24659733,0.09513596,nothotdog
0.20475662,0.22797297,0.046157323,nothotdog
0.38656256,0.22246034,0.017424913,nothotdog
0.2618777,0.2617899,0.025583705,nothotdog
0.42613885,0.2353853,0.049180105,nothotdog
0.46916854,0.20489687,0.064494684,nothotdog
0.43198478,0.16352579,0.040048853,nothotdog
0.27133223,0.18200123,0.04647822,nothotdog
0.5536414,0.22433624,0.047606584,nothotdog
0.42625487,0.22975124,0.039254583,nothotdog
0.33313027,0.28575486,0.07821134,nothotdog
0.56453675,0.21335346,0.058467932,nothotdog
0.25540054,0.23895101,0.015202514,nothotdog
0.42385802,0.25117236,0.05934722,nothotdog
0.44662258,0.24287173,0.05605857,nothotdog
0.54460853,0.2951141,0.058310706,nothotdog
0.4333187,0.31083366,0.058943465,nothotdog
0.41607323,0.21367246,0.050208524,nothotdog
0.33367196,0.266445,0.059305683,nothotdog
0.60787123,0.2207985,0.038747698,nothotdog
0.36737606,0.25709543,0.024767667,nothotdog
0.2188167,0.105306536,0.022473384,nothotdog
0.39826456,0.25915337,0.036744345,nothotdog
0.40170968,0.27076358,0.09904028,nothotdog
0.39252874,0.218855,0.043795373,nothotdog
0.6225851,0.29261005,0.06552662,nothotdog
0.26874977,0.24600257,0.030929506,nothotdog
0.442273,0.24954985,0.04371803,nothotdog
0.56052953,0.27433604,0.05858228,nothotdog
0.29070997,0.24659136,0.038973644,nothotdog
0.41297102,0.29369828,0.03436556,nothotdog
0.39610484,0.30842808,0.03026603,nothotdog
0.48975584,0.2602386,0.05532681,nothotdog
0.31165805,0.27792662,0.035971213,nothotdog
0.3860295,0.24609546,0.08194862,nothotdog
0.5110664,0.18911232,0.037562795,nothotdog
0.49824142,0.25962368,0.020035047,nothotdog
0.35967818,0.18672596,0.047255285,nothotdog
0.48907176,0.3391956,0.06421163,nothotdog
0.42027864,0.24640828,0.04459965,nothotdog
0.44003603,0.33934557,0.025957337,nothotdog
0.27612802,0.18431263,0.038758174,nothotdog
0.5468974,0.18116425,0.056063097,nothotdog
0.4262508,0.18423809,0.045850158,nothotdog
0.44929183,0.20043619,0.05005195,nothotdog
0.5435142,0.22298,0.040595777,nothotdog
0.7042732,0.24404255,0.056705818,nothotdog
0.52665925,0.35906887,0.059323788,nothotdog
0.59649545,0.29971695,0.039307706,nothotdog
0.5848529,0.2664825,0.082628176,nothotdog
0.5432426,0.13730294,0.027114768,nothotdog
0.4115344,0.22069433,0.051814184,nothotdog
0.26097706,0.2072844,0.045377713,nothotdog
0.3781959,0.25856438,0.047004387,nothotdog
0.4473673,0.32427546,0.07406261,nothotdog
0.54096526,0.30832386,0.05123439,nothotdog
0.26718727,0.15929353,0.03754416,nothotdog
0.24466604,0.27062744,0.054416757,nothotdog
0.45097944,0.19108495,0.041339077,nothotdog
0.41090298,0.21970364,0.04535174,nothotdog
0.54534024,0.24178249,0.04927389,nothotdog
0.38369647,0.28337646,0.03331674,nothotdog
0.36072418,0.26416817,0.07753051,nothotdog
0.38855943,0.33215386,0.03945503,nothotdog
0.6736838,0.1917001,0.019262813,nothotdog
0.5175671,0.2712398,0.09417349,nothotdog
0.5058697,0.187268,0.04624579,nothotdog
0.4834105,0.22538243,0.0662296,nothotdog
0.41480622,0.25690243,0.02950466,nothotdog
0.29684994,0.2587462,0.067883864,nothotdog
0.41975346,0.26954153,0.09500242,nothotdog
0.46786487,0.2422755,0.05626039,nothotdog
0.55207056,0.32206863,0.07764055,nothotdog
0.5617152,0.31287476,0.06584553,nothotdog
0.4961058,0.26666775,0.02365369,nothotdog
0.3511169,0.27490953,0.02600313,nothotdog
0.4511397,0.21851824,0.052045345,nothotdog
0.598306,0.28953293,0.04510896,nothotdog
0.45541802,0.21810289,0.04530339,nothotdog
0.41052422,0.29643473,0.046895172,nothotdog
0.4405619,0.24382305,0.04997408,nothotdog
0.668891,0.2577257,0.045318775,nothotdog
0.4136878,0.24120224,0.039313063,nothotdog
0.4890888,0.23578085,0.05598994,nothotdog
0.6268309,0.25471422,0.057436194,nothotdog
0.37263846,0.2468253,0.06834086,nothotdog
0.49614498,0.14940362,0.028964013,nothotdog
0.3089434,0.22935605,0.04606061,nothotdog
0.5268875,0.30318123,0.048186123,nothotdog
0.20987046,0.118711084,0.012574756,nothotdog
0.6228475,0.27881876,0.09279393,nothotdog
0.308512,0.23780361,0.0532136,nothotdog
0.2842262,0.2120469,0.05475814,nothotdog
0.3145587,0.28917468,0.08869797,nothotdog
0.28443238,0.18103912,0.033810526,nothotdog
0.34475458,0.24148002,0.06064519,nothotdog
0.4625893,0.17400138,0.039747033,nothotdog
0.4368844,0.2721243,0.027345866,nothotdog
0.61016184,0.2466781,0.029748645,nothotdog
0.33291522,0.24281348,0.061693516,nothotdog
0.34777084,0.2375906,0.045508426,nothotdog
0.7156262,0.24450666,0.048099518,nothotdog
0.3674275,0.15607926,0.037616022,nothotdog
0.13010676,0.15142272,0.03362439,nothotdog
0.27228892,0.2636734,0.04398292,nothotdog
0.58908075,0.30314332,0.1014793,nothotdog
0.51697487,0.24351639,0.031068547,nothotdog
0.25265923,0.25919965,0.08910921,nothotdog
0.47593418,0.29775193,0.04884399,nothotdog
0.45515704,0.26858088,0.07615462,nothotdog
0.5748736,0.25583115,0.07254729,nothotdog
0.32908776,0.19982956,0.035565253,nothotdog
0.38038468,0.31058,0.038910136,nothotdog
0.42639562,0.24216089,0.045660827,nothotdog
0.50193447,0.3800632,0.033404067,nothotdog
0.3885602,0.24222581,0.042109583,nothotdog
0.40025663,0.2185544,0.011227477,nothotdog
0.49387965,0.19289716,0.03581179,nothotdog
0.43149266,0.23063974,0.047975097,nothotdog
0.5732386,0.1997602,0.041966237,nothotdog
0.25418934,0.24477234,0.061380334,nothotdog
0.44467464,0.25005725,0.024506971,nothotdog
0.42786527,0.20875664,0.06300824,nothotdog
0.24519531,0.3343456,0.04302936,nothotdog
0.36070415,0.16813427,0.062393427,nothotdog
0.37216127,0.22614059,0.042471148,nothotdog
0.39730552,0.2149508,0.057871785,nothotdog
0.55234355,0.26643977,0.056095123,nothotdog
0.472625,0.31091133,0.052906,nothotdog
0.65086156,0.25360602,0.049983166,nothotdog
0.35834298,0.2761048,0.05517783,nothotdog
0.4245435,0.2401316,0.04303001,nothotdog
0.44738126,0.19521403,0.046108205,nothotdog
0.43296036,0.1779224,0.053893883,nothotdog
0.39461336,0.23007673,0.046055507,nothotdog
0.25451815,0.19756147,0.022191226,nothotdog
0.3893566,0.25387198,0.040187374,nothotdog
0.5085227,0.2523042,0.056201857,nothotdog
0.24323757,0.26707047,0.06595507,nothotdog
